Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Revenue_Growth,Expense_Growth,Profit_Growth
2021-11-01,North,Laptops,126910.19503492952,102675.46131081924,19133.293373763503,91,637,26,10,7515.366814138606,7734.155158971542,33957.83316536428,2021,0.21843308284163832,-0.07454029570509901,-0.00011223591554387902
2021-03-01,South,Headphones,133618.59664531398,71382.00668974349,11964.712569291478,14,317,21,3,2913.4007484573517,15409.73850666334,24380.06564803708,2021,0.11023818455015566,-0.0899769663662986,-0.606465392979749
2012-04-01,South,Tablets,109818.9337524054,90748.90478268715,18462.38106788893,63,610,39,17,9194.318311542864,17238.01777304918,11782.206383719376,2012,-0.17811639614868868,0.27131344425662385,0.5430693350105469
2014-03-01,North,Speakers,82669.05828717857,108472.71162848469,25555.88151186884,79,158,46,14,9097.526200011973,18680.959381094188,35159.5411158787,2014,-0.34860191283745523,0.056461887228497654,0.3356760392809479
2010-05-01,East,Laptops,96548.35464943112,67280.39728991801,15950.921806976536,66,445,49,19,3642.43476650954,12928.271913398848,41383.44314757305,2010,-0.17758885332371532,-0.15414111059653057,-0.2694211760624131
2010-05-01,South,Laptops,99477.2426144408,87368.90252811741,26591.48057723759,87,656,27,18,1750.4816140570806,10446.595522668264,41615.96329134627,2010,-0.09417038378173193,-0.03724565340665764,0.4403061273330211
2017-10-01,West,Headphones,88535.82323842787,69404.37614311196,23818.21715330759,61,518,33,18,6502.7422379250365,19330.41849207337,29378.77905365214,2017,-0.12990076627819025,-0.21319216447775935,0.35871092959399054
2017-12-01,South,Headphones,85196.91553992897,86444.93866254728,14978.631702038132,27,323,33,14,5035.730265575998,16872.06684286456,15616.962531416244,2017,-0.1435537083578028,-0.010575431747843811,-0.436713136053812
2010-08-01,East,Headphones,103490.0113842082,108409.82777045525,13977.939037306463,73,449,23,3,2293.3800856354965,12062.659022401054,12592.558654802417,2010,0.07189823959178154,0.6113137278798515,-0.12369083075857967
2015-04-01,South,Tablets,80333.84723784537,65998.71303807417,13839.026096673844,19,867,21,10,5783.333261074886,14767.490883902496,12229.204012760105,2015,-0.05708033291186976,-0.23652310870724857,-0.07608209000887733
2021-06-01,North,Laptops,76451.99018654814,82340.1201817656,17956.658570398664,32,721,12,13,9934.518186019215,9178.653209112736,19979.10456790842,2021,-0.07520429323185673,-0.2409139686322429,-0.2973571049756547
2013-02-01,South,Smartwatches,66111.28337083288,67482.9311299373,14552.005748261854,91,931,11,12,1620.8462363017884,14222.628108976822,15659.384129965783,2013,-0.1770432309173937,0.022488591421576443,0.05151949614137741
2019-03-01,South,Tablets,109606.73389670832,78060.78029873353,26099.07189548475,77,951,15,9,3375.058471940835,13100.445567200451,16754.683184117475,2019,0.6579126634390047,0.15674851390833577,0.7935034075012046
2019-04-01,East,Smartphones,106824.95956295954,89318.39527682996,14082.21492721474,61,861,7,10,5847.5285653056535,5588.379860192743,37959.71243593555,2019,0.03222483149963429,-0.1761042599758491,0.007460033244526931
2016-09-01,North,Speakers,93506.48993520332,75527.47564322905,15541.45491922701,56,176,6,19,8140.2515430282,17986.217485639856,17180.289534671745,2016,0.2230746342513914,-0.08273785031522496,-0.13450184184896674
2021-04-01,East,Headphones,119884.62551537305,103608.7097359338,27594.24402037194,79,894,23,16,1168.8500799315443,12352.88373537308,37693.40314538863,2021,0.1222529454337542,0.15999296018264753,0.9595102164677505
2018-08-01,South,Laptops,80023.81285355895,87250.15447957192,18682.835773341947,35,698,32,3,7594.840061654037,12196.048614663749,24064.380612221004,2018,-0.2699005799317755,0.11772075741071575,-0.28415708236068904
2022-09-01,West,Speakers,107617.48214643782,60148.82603824802,22107.34210682396,79,861,32,12,2258.951886663132,9251.44793636139,40991.1417432023,2022,0.21552472445670778,-0.13335686622669118,-0.07183052515943844
2016-01-01,South,Tablets,101083.2672087096,84796.91802399736,22322.574909423623,52,307,29,8,8476.115293114555,7945.814011759557,16362.171300564254,2016,0.2631648456152518,-0.02811727349031734,0.19481727400693227
2024-10-01,East,Smartphones,85186.39322654455,101916.76777132745,12727.830717170687,78,258,15,15,7229.58431370324,9370.577344380748,10934.629550643023,2024,-0.2894302095841228,-0.016330113258997025,-0.5387505195730624
2014-01-01,West,Tablets,90149.15140406993,88136.21317667364,24013.8922365301,72,623,44,11,5108.602221915217,14749.70752318141,13568.784280149346,2014,-0.16231870876330567,0.46530230067381084,0.08624058561601755
2012-12-01,East,Tablets,88610.08039891114,83911.41566908997,23066.40511088164,87,324,47,13,8394.249471488336,6464.738468098467,48645.91449893509,2012,0.04019054032797986,-0.17666722067399565,0.8122809474330555
2020-06-01,East,Smartwatches,105055.07938122892,75537.01990965,23262.548666987022,75,457,6,6,7597.43815928754,9992.965608241542,31518.0040970346,2020,0.1855883541498271,-0.09980043469252065,0.008503429778611293
2015-08-01,North,Speakers,111868.57747311106,78544.59918513677,16606.61906659515,72,912,16,13,7832.656009271305,19681.10454806721,34281.23109789987,2015,0.1963723325582214,0.03994736374031338,0.06853696471173887
2016-06-01,West,Smartwatches,91472.12336970812,80162.62616430479,21434.755161922007,22,483,45,11,3610.663641055234,9072.928635240649,48680.23149256975,2016,0.014675367932287298,-0.09046890857887646,-0.10740187593099515
2018-09-01,South,Tablets,85757.90951764722,43310.91163923332,19135.304338973398,60,643,42,6,6574.769668827886,19499.82522803928,41040.23825155925,2018,-0.1516112222552093,-0.48923955435530786,-0.14278238883206518
2024-01-01,East,Smartphones,102744.44257053512,86955.47792026287,20465.68831372263,14,665,16,6,2269.954473425979,6572.161515641819,14506.094317331404,2024,-0.021994527292762855,0.15116373434205532,-0.12023017741102249
2020-02-01,South,Laptops,66964.9766498309,94950.4676531704,16113.90461466023,56,603,29,5,8387.746862862274,16909.777254934444,26870.90426849642,2020,-0.21913935371697835,1.192298985624658,-0.15789661197911542
2019-11-01,North,Laptops,100687.14932884542,68781.05493534743,19048.777533008157,45,549,41,7,5740.679088853371,11596.072578976258,42855.719785341695,2019,-0.09995146444901581,-0.12430573649979137,0.1470593416167112
2019-06-01,North,Speakers,131235.50969043374,83487.25433770008,24884.50866212221,45,341,35,19,8423.952835882737,7922.254077511585,36599.74294614828,2019,0.30339880079251236,0.21381177442213017,0.30635725148250414
2010-10-01,West,Headphones,85920.73459574037,85304.17405587598,10370.141085703255,59,468,21,11,2900.4119325312267,16811.337359440335,18629.760406849186,2010,-0.060689405356103676,0.06413896522093543,-0.5161996949643073
2022-05-01,North,Headphones,96462.89679850102,92154.45808664964,18170.221073903514,65,726,16,6,2173.0736193055263,5104.711870879787,42228.30152831592,2022,-0.2649634460517314,0.10381469384406072,-0.26981796905794664
2023-08-01,North,Laptops,120491.23498604892,80185.15106181473,23193.794829026723,28,570,34,9,7200.71892453395,10207.103103177018,32353.39278732112,2023,0.24909409716090214,-0.12988310357791466,0.276472902266345
2021-08-01,South,Tablets,115093.46682150298,88094.5535972349,14560.707892339658,29,387,6,18,1525.5777394016434,14072.859982538725,41532.699977775366,2021,0.7187113709206918,-0.07220516365415264,-0.096388600991686
2017-07-01,North,Tablets,101236.78163449702,62576.06854712616,22001.765896230067,31,498,20,8,3195.873509953519,8464.553687545027,35058.60199511971,2017,-0.1597996182359761,-0.2196052795499971,-0.05139430358782204
2010-02-01,North,Smartwatches,98829.42947873117,64786.15487357768,22345.17732835985,40,203,5,18,9178.422826272124,9988.000933061376,28514.95396923656,2010,-0.023779422033162856,0.035318395318924445,0.015608357699534725
2019-10-01,East,Speakers,75288.84849263672,86467.20512732392,19234.2308711066,71,410,38,5,2194.8217181175687,6371.800462580973,39140.44659359288,2019,-0.2672221814727336,-0.0056152045232468195,-0.06017180676939726
2011-01-01,North,Smartwatches,109823.056417956,76556.08729401391,21506.238933713168,53,908,49,6,4380.003002222349,17798.184919538697,44625.87407328522,2011,0.11123839323175244,0.18167357583427846,-0.03754449482850708
2023-04-01,East,Headphones,73132.49975177193,56289.33720692394,28143.219423365703,77,226,5,2,9510.246076240055,11332.495173282572,28622.611460156208,2023,-0.028641011039977404,-0.3490094062363035,0.463184029138491
2017-11-01,North,Laptops,58696.30255757619,85212.4520640704,16638.192969939064,76,139,40,4,1180.028943226515,7179.427051712819,11191.50918881707,2017,-0.465537524887357,0.11307219420464487,-0.22635505811957468
2021-12-01,North,Tablets,120162.06138899869,60878.71979319453,13060.817231388795,98,171,7,19,5007.836021054056,7986.410171105278,33728.995000898765,2021,1.0471828062956723,-0.2855654506055004,-0.21500987186611353
2012-08-01,West,Laptops,107739.72596786222,120539.1607696762,17877.600336710944,58,846,38,4,8078.132994515919,9127.503491858,13613.461132808054,2012,0.25394325915369387,0.4130511443756619,0.7239495768633091
2012-08-01,West,Smartphones,117594.71390115729,47358.088117304986,15027.502932371,68,981,16,16,9180.823648707725,8441.997131747752,22980.960270215764,2012,0.09147032670414168,-0.6071145027482324,-0.15942281685799753
2020-04-01,East,Laptops,85269.80692130685,80790.17321376754,21925.12186922894,13,346,49,1,7620.192252614699,12549.601018498835,31991.276507732404,2020,0.1659632476769104,0.4352660241277426,-0.22094478462454203
2010-11-01,North,Smartphones,109327.27932351198,63257.774688751655,17722.457268804978,48,905,31,16,8995.525598115908,18578.272555466297,23810.905147264024,2010,-0.09016807751334632,0.03907859599608532,0.3569179443238022
2010-10-01,South,Smartwatches,91218.64202734242,93738.02838268442,23065.559761398526,16,346,41,1,1309.3140916502966,7758.726395928299,21237.254391593782,2010,-0.20743857539010213,0.06406156288902132,0.5840960434027553
2011-03-01,West,Smartwatches,93455.146940765,73956.73692701096,21455.92224235821,80,411,29,17,1898.88561371509,11801.696946333272,10804.453740170338,2011,-0.2052776537275518,0.5616495485168591,0.4277769459714855
2011-05-01,South,Headphones,119475.08248379135,95192.49211669248,16573.962191541286,58,133,16,5,7639.539218317156,14958.942324307443,20770.80660602789,2011,0.30976607224627606,0.01551626121332772,-0.2814411458906487
2023-12-01,West,Laptops,97004.17413597208,91510.0611994885,15387.024431898011,98,228,37,16,7779.954270244398,7756.912533591738,25391.9349027263,2023,0.03797572751618028,0.2373458457178983,-0.2828542041636878
2022-02-01,West,Laptops,86072.28415814368,63983.718467555926,13034.721939025963,24,109,13,3,6447.443002077594,7309.881670409866,21610.14840660996,2022,-0.11269504714822909,-0.30080127115122546,-0.15287572352167167
2022-09-01,North,Smartphones,72689.63155776898,69090.02214534406,25256.998221274916,16,267,5,10,7572.488526261573,7330.440937969981,35136.748045594926,2022,-0.33511899310443816,0.09219811296380431,0.42514087285921787
2014-11-01,West,Smartwatches,107213.78751720928,74832.20624755663,22622.262380006898,56,883,27,18,8722.478083146027,18229.75945104804,36632.429761578416,2014,0.24562498330149518,0.1695507550956361,0.7355385474143361
2016-06-01,South,Smartphones,121189.52334853688,78987.02862316075,17945.97965491227,77,315,32,18,5909.342591268432,15668.98155420755,41196.135968333154,2016,0.014349777619765414,-0.17023888263862375,0.0827815007368129
2020-04-01,West,Smartwatches,84337.4321989996,77053.19326390799,23031.28170283924,54,507,7,17,9525.919253751998,10045.531664345708,17436.201061078027,2020,-0.21337139418321283,0.029679560816421535,0.018080389837305644
2019-06-01,East,Smartphones,113779.5786941848,90921.66245521267,14478.17610321112,28,851,42,11,7248.13885484617,18538.4182807684,34757.081774896884,2019,0.3343477932252015,0.1254049699167945,-0.33965356317901796
2011-10-01,North,Smartwatches,81144.42702533047,83509.27997973238,15625.712252780751,56,625,40,9,5247.8387671809605,19303.185512371834,27202.383473594095,2011,0.11631363767254999,0.20870246363584388,-0.38133137929199246
2023-02-01,North,Smartphones,114986.04606591973,70810.24967784346,15126.21360247036,62,701,48,11,4793.663113510689,10974.10687265638,22915.32462962396,2023,0.4170541376800292,-0.15206729485598447,-0.031966456455225
2024-04-01,East,Smartwatches,100658.28929322911,66313.20818304383,21383.0193533796,36,117,48,9,7751.501160052808,12656.713472023175,29310.986903762438,2024,-0.11532200726654929,-0.270655568845222,0.47691388756053676
2012-08-01,East,Speakers,105356.7234512636,67761.58862365197,16976.793423422376,14,439,9,17,6674.222958668663,10371.269654143023,29251.78000064748,2012,0.04667707141681521,0.021841507601475074,-0.2060619156321728
2024-11-01,East,Smartphones,86051.79303375445,84949.89541727983,12729.646246964616,69,780,33,5,8356.990315947845,8413.337345497845,35574.81801561068,2024,-0.18323396727916763,0.25365855704906437,-0.2501736971481374
2024-06-01,West,Laptops,107151.017269737,77103.91351649987,20456.63033413916,86,667,17,12,8028.87636377773,16700.14830864463,32368.73499967213,2024,0.2705036716900189,0.0006582498458975738,-0.11178932210197756
2019-05-01,North,Headphones,88046.25517330716,111204.713871637,22865.12942889294,71,775,48,18,5717.824261799922,14735.940079494305,35250.977385898856,2019,-0.23428747934482763,0.5704606942860841,0.5116228046097859
2019-12-01,East,Speakers,91726.53015730115,79996.34981566218,19320.2786643475,68,763,8,16,9511.316112654644,10503.35581026446,49219.773283407245,2019,0.06594560000999339,-0.058311379634848115,0.5177388506734366
2022-05-01,West,Speakers,69647.44706904312,82830.95599157343,25698.74487057606,70,189,10,9,7338.315404744356,5215.699747669341,42418.60485080598,2022,-0.35000666495105814,0.07427693633019028,0.2562550356931741
2020-02-01,East,Smartphones,84556.956782964,52984.457264681005,24013.96312262926,65,384,42,8,2807.556289490185,16455.100930057204,21682.328168658565,2020,-0.07816248322096242,-0.3376640635882191,0.24294082605253542
2012-08-01,South,Headphones,89490.09394150933,59929.10749333272,25593.392565971542,87,633,10,6,6566.384562369136,12160.571441847556,31339.4624614696,2012,-0.26156905754849025,-0.24127912471238122,0.4261351599697141
2019-11-01,South,Laptops,106256.19025277476,63178.97869163087,23918.887804709204,56,366,15,17,2816.3175028840187,6096.279879784899,19174.44025483039,2019,0.18735142151290773,0.054228593320194474,-0.06542722919386335
2013-03-01,North,Speakers,111913.1155115575,72004.54009791536,21179.325805056244,57,908,31,14,6029.643656796776,6867.535675822264,30755.51789597528,2013,0.27107183935616175,-0.3525046053260852,-0.07372814700565278
2010-12-01,West,Laptops,87841.36447155816,57766.44166936411,13780.726484487544,19,532,39,14,8109.410070644034,14425.668091202084,38483.2944840377,2010,0.2612287767630448,-0.3025983947928741,-0.46375877289377376
2024-07-01,South,Smartwatches,96711.1092354213,62676.060274448464,18269.345226391422,41,857,44,4,8312.548080568355,13194.98531702022,12630.833141962989,2024,-0.08983082298213863,-0.007960217584983331,-0.23619587266952635
2011-06-01,South,Headphones,133727.705289222,89974.05976956,17437.923562701566,74,750,8,8,6857.425163655275,8607.174028591397,15496.974026270678,2011,0.3827543324282652,0.4355410881854722,-0.045509111212634235
2022-05-01,West,Tablets,102622.1712616967,67102.06296274108,15557.507663132825,33,151,31,17,8049.755547643284,7098.189288310906,10292.425165071392,2022,0.16826704456445873,0.16160976898682744,0.128932330283555
2021-09-01,East,Smartwatches,89262.15111192195,79384.81073012168,17125.94960754073,38,166,20,1,5250.120815720298,18271.01415559777,25146.706228246017,2021,0.055645265723493154,0.4982659977728776,-0.28683368421590083
2022-05-01,West,Headphones,66407.02479621416,88882.10471377926,12677.758625153898,16,696,22,3,5955.902605651262,7023.0035761608,40692.61112273486,2022,-0.3528978779169496,0.3245808070480889,-0.1851034947457021
2020-06-01,East,Smartphones,82921.54973261547,94199.29923675868,24419.71560464364,26,349,11,17,8916.46281498011,6285.143241712798,27980.63406113042,2020,-0.07103348172011081,0.18661615956987876,0.4258897266573405
2021-04-01,South,Smartphones,82142.60763845682,84387.86195805571,14705.435909943608,34,430,15,3,5437.725852894681,14299.128098025016,32831.31807504354,2021,-0.3857472730815099,-0.062086759515037615,-0.15669799462835976
2013-10-01,South,Laptops,139557.47440800758,85291.11844380396,24066.384697738555,45,514,12,7,4158.361797760937,8788.284240376077,33594.82651773792,2013,0.6989657185252391,0.010703630413070542,0.6365638424540143
2018-08-01,South,Speakers,83030.84955414018,94659.15536405772,26633.708771658377,70,222,10,11,8172.933124826199,14848.999870985132,13581.621783503007,2018,-0.405041901866232,0.10983601916799945,0.106676765378934
2021-03-01,North,Tablets,101020.85856676492,86213.9867999521,16169.234187860024,80,301,9,15,1454.2632793969017,12336.47054416228,16978.28650068288,2021,-0.0973277966126116,0.19734098270350753,-0.23655576496208086
2022-07-01,North,Smartphones,107415.1511775775,95531.38151619668,17227.479670762776,44,105,10,7,9625.21315610844,8168.726437010997,46608.56903511824,2022,0.06329675575452143,0.10807289005047793,0.0654480892915319
2017-02-01,North,Headphones,122130.49850037832,47849.11231408555,22492.720158300643,93,948,42,5,4060.586720445928,6044.579614434535,28348.44073553605,2017,0.1369950808752629,-0.49912676280125745,0.30563034106919607
2022-06-01,West,Speakers,100160.48483718534,78744.80673543797,17817.557373427368,87,585,6,17,6666.545440222635,6059.76309537656,26744.504085505887,2022,0.5082814678801189,-0.11405330702941507,0.4054185680799769
2017-05-01,South,Speakers,89793.70984798603,80835.31217122341,16000.996212822434,59,298,35,5,7169.097270488167,13787.90366594936,40039.459736972334,2017,0.0814499710669121,-0.14603809995629058,-0.39922012551817376
2011-10-01,South,Headphones,88469.26896840232,78231.7360319721,22204.788897614868,65,835,43,1,2233.7035074848877,16373.678419326468,11807.727787477204,2011,-0.014749818019835548,-0.03220840087481169,0.3877129025142203
2017-08-01,West,Speakers,107127.59985359646,81848.00739869641,16296.87947955596,74,112,36,7,8405.742220834736,15344.896779660898,43631.25395393751,2017,0.06955951768540691,0.03940832153775409,-0.08534715853584429
2012-05-01,North,Smartphones,86313.21084920356,73875.00913446351,30688.73671401584,50,105,13,17,6149.016628232691,13892.795525944004,36817.412740428284,2012,-0.2932706251998456,0.5439159800821762,0.3643852988003571
2011-01-01,West,Headphones,77916.3771452247,91834.66279173162,22808.56033405219,34,510,19,8,3951.3575578336,8163.922286010321,15796.958633662292,2011,-0.2726769081757887,0.12201464287808994,0.3995661171002076
2010-02-01,North,Headphones,89789.91356339202,71966.46959115761,23346.53864728167,43,220,25,12,8656.172850922841,17926.828965684057,12596.97108426877,2010,0.04028007624768537,-0.025834711435799296,-0.23924732175048813
2012-05-01,South,Laptops,73510.31317594687,76733.85519266718,19551.05484722389,17,656,32,2,6625.723404492978,14432.686309429331,10115.540409504943,2012,-0.16908646320789866,-0.019146716093488725,-0.11951178921930794
2024-12-01,East,Tablets,137012.33169041196,101660.56496353826,29314.905446554643,65,461,49,17,8072.003530015559,15412.978368936698,21766.11184517079,2024,0.6523127236793669,0.07920723176535072,0.20046055904844917
2012-03-01,North,Laptops,111931.05420142754,99566.58558023175,16286.830617716538,93,637,31,14,9930.78798991902,8357.466154118207,22992.0023141478,2012,0.24658828324190107,0.38351354659844694,-0.30238778159892765
2014-02-01,South,Tablets,132416.87686829135,82364.51653307983,23803.321227234173,39,103,9,3,2172.487677929505,8922.36505344943,17072.285791472295,2014,0.8013374062405594,0.07337910139240256,0.2174954964444833
2017-11-01,South,Headphones,109708.72073480976,70446.67682118139,13309.005819725728,77,904,21,19,7746.368354168834,18613.243402629138,21483.60812397881,2017,-0.1714898936641459,-0.14469628686658909,-0.44087609906728265
2022-07-01,East,Speakers,130491.86060085129,55485.904373606325,31468.09592623213,30,888,41,14,7819.039082063995,12141.10356072684,32481.51184612496,2022,-0.04759039576301849,-0.4542042492729901,0.07345036413653339
2017-04-01,South,Tablets,107349.29328111831,78029.7414325121,24099.50580657735,19,383,28,8,8872.206976662063,13307.636969626315,14514.372214097788,2017,-0.021506288997706013,0.10764261642290407,0.8107667945308623
2013-08-01,South,Headphones,114523.62641990672,87622.69156729507,15300.629881295228,96,821,35,7,4672.589072542542,6661.482361602282,18045.562612220383,2013,0.06683167554723246,0.12293966324468597,-0.365106072958587
2011-10-01,North,Headphones,57325.61946917637,69182.57807961498,22628.56998739044,42,899,39,5,8826.86182741803,10918.609725785198,32479.616232793327,2011,-0.48784883803546586,-0.3051626941262643,0.38937835841280677
2024-03-01,North,Laptops,81713.40806047621,80088.93121216583,25313.73785876231,84,458,45,3,6758.94913959167,18305.54049730917,38178.91880060862,2024,0.425425644190605,0.15764594837734824,0.11866272914586085
2023-09-01,East,Laptops,100738.55550511944,74773.41492189237,15529.837543948608,92,792,45,1,1618.949550915076,18502.26501634178,47250.83008489393,2023,-0.22800889617737385,0.3476109971717569,-0.5064894431377789
2018-01-01,East,Speakers,101223.75529579778,54167.076138441305,17698.407816041625,84,864,8,19,1283.6507527309325,15952.290344583163,30422.162311199983,2018,0.004816425927942625,-0.2755837593478412,0.139638954107284
2010-03-01,South,Smartwatches,98472.37962654328,81757.49328571894,15032.480901882904,13,381,24,15,5333.368724269349,13184.565113704502,14528.969137900178,2010,-0.14015664099310587,-0.06693697918502761,-0.017525355589454006
2019-10-01,North,Smartphones,109059.90554181403,86526.34710098166,22394.196090040947,32,756,47,1,8072.488648305529,18962.33360985302,33661.12887135268,2019,0.3346635286720465,0.08037834681252387,-0.11533428152771874
2011-07-01,East,Smartwatches,109884.0587585996,82391.2907217361,20910.73171265833,78,727,21,5,4458.083730641865,18077.614979606085,49814.5338185962,2011,0.08555603808112577,0.5210584841455865,0.181503552749253
2011-11-01,East,Smartwatches,117302.3163417568,104187.46650408513,20157.054490255294,62,448,14,11,8666.489367519174,17695.26805660463,45322.58084052735,2011,0.06750986145728488,0.2645446574682542,-0.03604260399681736
2023-01-01,West,Speakers,113379.87042208276,75171.9939648629,15972.355611137127,14,129,41,14,5429.098147776365,18227.108817448607,41206.50571359959,2023,0.4551481290096344,-0.18144204290984733,-0.29972100925234224
2012-06-01,East,Tablets,124081.74799154988,73980.25555608528,18965.4499337543,27,988,25,18,1236.5962613163906,11798.575807370573,39383.84268218519,2012,0.057794524960968596,-0.2899313320649316,-0.059116006114735886
2013-03-01,South,Speakers,124244.67234852957,112496.90284569848,16421.387931767327,26,853,25,9,9762.985540512344,12882.34924719618,40222.222524520286,2013,0.26172103101121125,0.3759827793711108,0.09239373320676925
2018-12-01,North,Speakers,103493.2889775073,61268.85569837455,22423.483417860083,67,616,20,15,5406.505881423843,11360.189018847035,13628.344976211996,2018,-0.051041824551851245,-0.2919052086311934,0.0013078088492830542
2019-03-01,East,Headphones,141632.97577128612,70702.6951235417,14735.654920710978,76,473,37,11,6851.223793016548,16101.005297555685,30807.163020448894,2019,0.14144890819019973,-0.0443031780291544,-0.22302634674198907
2012-01-01,West,Headphones,127186.6106984323,85414.74876541777,16005.2812821335,81,873,14,5,2793.602940675013,13878.906964061784,37583.19576089378,2012,0.12177417582989603,0.13625759089671852,0.002061416099038871
2020-08-01,North,Headphones,83860.98191068928,96879.06427135032,24076.55186049349,65,717,48,15,3675.97598862406,6045.467373788649,12908.889935273352,2020,-0.18969642631692574,0.5812122352714431,0.07372041229404869
2019-03-01,East,Smartphones,107852.06662114586,94022.53584519344,17800.544633267513,49,223,22,2,5358.560471683446,7049.003216536218,46590.308660992974,2019,-0.23851019839257526,0.3298295868481964,0.20799141463667348
2021-04-01,West,Tablets,63147.6371616877,64401.78952021382,28804.55868351348,96,545,37,12,8705.702825605807,7884.866665547266,15107.506104643286,2021,-0.5035040495621442,-0.24601090032956408,0.7996908755154251
2018-10-01,East,Tablets,66516.03436635304,104414.6783117234,20980.33837551809,96,493,33,7,1917.5880249387612,15058.30754605006,13527.831401787344,2018,-0.38326601937072513,0.11052820872264557,0.17863463212849395
2021-12-01,North,Headphones,90010.11339328479,86960.90400705978,10933.774668884109,11,937,35,2,8023.057246904656,6647.076633513122,14937.727273725794,2021,0.07332529792155595,-0.10237671409078208,-0.5458745615967949
2015-12-01,North,Smartwatches,82491.10142672507,67709.44617381167,13378.434498108676,30,749,28,8,6214.157076120758,13112.29613967746,26929.42871980165,2015,-0.0835351904702819,-0.22138060836724072,0.2235879102375966
2020-09-01,North,Smartphones,90133.14099851488,68971.9931426976,17048.542958098576,61,717,16,9,5496.987467569626,17612.524651899035,31727.030552319557,2020,0.09264077506078694,0.01864654106968988,0.2743301886710847
2018-12-01,South,Smartwatches,106569.87724793168,81073.20060549502,23713.468720246965,33,824,24,5,8889.2911810388,19212.717850381152,13789.558872652631,2018,-0.14225797184298394,-0.2793294877042475,0.4440599551498956
2010-05-01,East,Laptops,124505.80611699462,112284.85870915189,23205.74017201645,62,911,10,15,2063.0811981895813,11423.482363495048,41439.38326824007,2010,0.8718164319786261,0.07537427232148874,0.10607082482021224
2010-03-01,South,Tablets,123435.03872946216,83186.72086251722,17581.7891578309,47,155,12,19,9916.787295151596,13001.443630559304,18006.437103636214,2010,0.15825448913949836,0.026069283576291236,-0.25857370909135424
2020-12-01,North,Tablets,108263.87473935944,112147.4227703278,26161.849188699496,29,231,18,19,8691.700983230528,17472.920497750994,32418.57664914669,2020,0.20115501956315152,0.6259849492576453,0.5345504453371379
2018-08-01,West,Smartwatches,78257.61161875757,93171.3107761805,21643.65603521857,59,880,9,13,3931.632371178944,19036.126831942005,29644.91996442883,2018,0.23928012410632582,0.4467192832729714,-0.24860310227191618
2015-04-01,East,Smartphones,88852.2375740048,61065.52291667418,18404.337385930387,48,221,40,13,5064.188082255101,10847.921359368942,46225.42316368221,2015,-0.2863606899543878,-0.4561553212187729,-0.20690582375286704
2018-10-01,South,Tablets,112743.66650814423,101112.65621333368,25865.50727273102,69,301,42,6,1225.029787410852,10295.907775603686,45732.13959270184,2018,-0.08661537543444742,0.21549034707646042,0.4711533075807912
2018-02-01,East,Smartwatches,83477.66996919306,65837.72896970072,15962.966567486905,48,819,7,1,5748.444971493147,11762.669632944442,19536.484216149205,2018,-0.06048882674828848,0.07814894272727946,-0.13265192694792927
2010-10-01,West,Speakers,74661.6652487229,70773.32253334638,22775.59423365304,80,886,40,10,5929.476141894434,8807.070801284399,31537.00368050281,2010,-0.045950116489023474,-0.24039576191687784,0.052298844363104724
2022-05-01,South,Speakers,109846.34251208314,84136.29602930552,23285.868879018435,42,701,26,6,9339.181583277035,17894.964597756367,49416.00545855928,2022,-0.025698330432173733,-0.16789550210421134,-0.09973275863149988
2020-08-01,North,Smartphones,99032.74726830985,79573.47267571326,23092.17753100031,38,801,12,3,4491.3310783615925,9772.96591557734,23273.88997291414,2020,-0.08526507566141639,-0.2904565195521642,-0.1173338946936946
2013-10-01,South,Smartwatches,95781.61920385755,93401.21653770884,19222.08606369241,83,364,18,13,6135.5615821747615,11741.859730527576,12946.770869084545,2013,-0.12803997826944902,0.11011799836275471,-0.1745171217977468
2022-11-01,East,Speakers,122196.038713047,87525.82898995734,24354.73652007696,19,657,11,19,7665.556100185646,9799.44900810315,38721.297808372285,2022,0.4638170753704882,0.3294174990488772,0.525702407325858
2015-06-01,East,Smartphones,121776.1616730072,78231.07563797043,29207.91206915589,85,923,8,10,6476.647943091983,6783.815782545814,30127.75260352821,2015,-0.0034360937102535516,-0.10619440523155044,0.19927029574219324
2024-01-01,East,Headphones,135622.35981478606,105483.89231940138,19223.531316336925,76,941,23,13,2405.564905384317,14099.710846577422,47585.31585849678,2024,0.11370204111834803,0.34836305725296013,-0.3418382227794592
2019-04-01,East,Smartphones,86971.76419987174,72881.92071281272,20337.53431804528,12,139,47,7,2546.3373393318107,13814.158060917078,33007.99219460317,2019,-0.3587210522022656,-0.3090706162782757,0.057949966807692155
2011-01-01,North,Laptops,108594.67161780177,64999.63039465735,24625.60210183198,86,678,28,15,2245.055516262166,9423.502151041652,30459.8572732977,2011,0.09655315653907648,-0.18314950687710796,0.06640450294360978
2021-05-01,South,Headphones,100380.16941114704,86949.48688898432,18671.533620864902,40,212,20,4,2959.560653952911,5470.97253560557,46593.87501525059,2021,0.04801077957872191,-0.06907543485924261,-0.028641659443374268
2023-08-01,North,Smartwatches,106766.31663490698,79727.2493106297,18534.98887938501,36,438,10,11,3954.9679611771135,19051.19977464596,25215.340047433077,2023,-0.016836507313449656,0.2265800409410157,-0.2473284997159062
