Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2018-02-01,East,Smartwatches,138731.72653693068,90331.213422253,11226.416099811526,39,258,11,19,7224.466070476278,17514.90343141868,19366.615571264254,2018
2012-04-01,North,Speakers,142273.67737247105,73860.07544591458,17427.46106623319,46,453,21,6,9791.970309973543,7165.141282476139,24747.13412908814,2012
2013-07-01,South,Laptops,98824.66158095712,78731.86138325019,22283.40805414961,49,829,26,15,5691.760887072353,11860.23207443333,27378.651541852767,2013
2024-01-01,East,Tablets,104207.14278742722,46394.00969854459,15434.459549521076,15,554,48,14,1056.9166700868639,17939.422455200125,10772.936208890265,2024
2023-11-01,South,Headphones,107559.1128572555,78129.18128697897,19771.637664992693,88,726,15,5,4861.295895164591,7979.750118082997,10304.580338345466,2023
2017-02-01,South,Laptops,92650.24342878471,76361.2222399735,17834.334453173167,44,340,46,11,1869.147479060788,11736.337167567955,18972.345053372854,2017
2024-09-01,South,Smartwatches,108487.40517683903,97444.4571168659,10029.48928946382,35,919,27,13,2048.084054852968,14191.553153184088,30488.936984844953,2024
2011-05-01,East,Tablets,81296.07585726705,93051.608256677,23119.17693767675,39,311,26,13,3294.1082083674837,6458.785391139431,48227.66407507958,2011
2018-02-01,North,Laptops,62490.4847440471,80363.27550528676,24038.678862700133,84,462,44,4,4432.304807183613,8180.83682266954,48904.17570476909,2018
2018-02-01,South,Speakers,114282.69198843227,55543.42769649898,25743.65707491852,33,697,22,9,5334.396246109627,12000.955650530203,35887.38187153771,2018
2015-05-01,North,Tablets,93004.53390566993,73396.5147092498,20045.06181044,64,232,49,13,2528.380590353381,10605.220340517331,43080.37297761058,2015
2016-02-01,North,Speakers,80466.16323922275,97460.36132703285,22423.015643176117,87,879,30,8,3805.4834127727804,9871.639866018617,46027.975357787116,2016
2017-01-01,West,Laptops,82995.47394661512,77023.25971557916,11929.806600344542,96,608,34,11,3488.854809639308,5395.505025759007,43565.5211676754,2017
2010-05-01,East,Smartwatches,130302.43641530797,63998.61946119448,21200.630618746734,18,376,17,19,4287.227066885898,18919.024573803137,31748.291269005353,2010
2010-02-01,East,Speakers,109282.25581844192,97277.35848602155,18410.25274601746,71,364,8,1,1971.914992409559,18071.342016844676,38166.94354309517,2010
2011-10-01,West,Tablets,69553.85635072629,55647.289221514555,19615.226153548938,27,704,47,9,4576.068608812919,10889.29219013406,10145.649623339623,2011
2019-04-01,West,Laptops,76260.27174824287,78305.94873432592,14413.29999828739,60,702,31,2,5989.154385361403,7720.624207167335,35922.845324592665,2019
2014-09-01,North,Speakers,94162.40788365962,88371.2564261911,25613.319764846674,28,756,44,4,1872.5331079759833,6035.686508672001,27034.54981412136,2014
2015-06-01,South,Smartwatches,109528.18716684064,81890.80882140658,11745.12515520276,78,459,14,4,5686.93205372202,6847.81820580036,35788.48860498026,2015
2016-02-01,East,Headphones,84108.572432543,61377.21180997681,21360.058250339964,91,763,48,1,7803.215716641294,14030.337639255398,37776.31141077068,2016
2018-02-01,South,Smartwatches,96541.06650309343,66062.11325969563,15412.459021194943,42,766,32,18,1074.157196594996,16008.757921621807,13915.834543790297,2018
2021-12-01,South,Smartwatches,102291.02376460354,69530.35188132865,30592.99765038873,47,235,25,14,1427.7539703295777,7346.329682915732,44981.65827807029,2021
2019-04-01,West,Headphones,102705.36818205351,91767.04276286084,23476.82910996821,22,864,15,13,5198.268612931107,6691.857013840922,17029.271897764964,2019
2024-11-01,South,Smartwatches,52097.27562001487,82557.8772109422,19857.509275956374,58,527,24,8,8854.99799684842,15366.183102434514,10418.413249528112,2024
2020-05-01,North,Headphones,104432.82743606128,74186.84728226493,14860.402741748243,82,929,40,6,9980.098415008468,12755.335066219563,27188.282902010465,2020
2023-11-01,West,Headphones,65342.80714119302,86133.65983779194,24450.14638752336,99,128,23,17,1840.544355990825,10577.55067113612,13586.63398164837,2023
2017-02-01,South,Speakers,94272.03036998087,68747.19760876737,3676.8208573624834,62,694,14,11,1165.0776306056916,15874.685932024764,48239.0917852731,2017
2016-04-01,West,Speakers,89971.69906183003,91075.6816327439,21920.850541121486,10,429,19,15,3058.929298888755,11835.155920867815,21352.48621758094,2016
2017-04-01,North,Headphones,78425.34201599628,86758.36861068338,22551.897734411363,21,133,49,7,5207.2321705803615,11976.82448876769,18943.98381353356,2017
2023-12-01,North,Laptops,116863.34408002431,76632.51290185492,22258.684649450952,33,603,49,8,6146.163205798819,5236.11888872719,20479.58866475399,2023
2013-02-01,South,Tablets,77520.48280206489,77566.00191369209,24189.23377758369,10,927,22,11,9761.364206387321,9740.138526649262,21334.24482850918,2013
2014-11-01,West,Laptops,89541.2622122507,74872.64857255942,17175.137678145427,77,203,11,2,8996.173228193697,5075.5195414067275,12502.935973188696,2014
2021-06-01,South,Headphones,117574.68346006381,94939.13034115771,22746.569203086674,16,593,34,11,6058.888275603072,18857.709694026184,31600.263415711648,2021
2018-03-01,South,Tablets,88969.99188020678,83241.37769173933,16650.037248621724,78,470,18,14,4255.424590869759,9409.086364272523,10720.208301841407,2018
2015-03-01,West,Speakers,84829.8001862915,76752.6972692454,15848.085586655785,48,487,41,13,3891.674067378591,7707.801363259083,39870.812130932696,2015
2014-01-01,South,Tablets,94636.8911189474,65445.33645406157,14838.268680643185,41,844,45,8,6153.622049745907,6363.4594588840255,40709.211646623706,2014
2012-08-01,North,Headphones,110810.05041142197,88842.37317077142,18740.101660678185,58,336,34,12,7492.1755712367785,5699.540000455859,25987.915626258837,2012
2021-03-01,West,Speakers,128926.15209588411,88141.32781175357,25556.120072005542,40,834,31,9,5334.992410715079,18290.13669688256,48832.759616024894,2021
2011-09-01,West,Tablets,81277.5680412435,72115.36373149692,28575.380637268507,88,189,41,10,3739.5890172150393,7527.692659342616,41271.741221569624,2011
2011-08-01,West,Tablets,82898.36069067818,73697.64587116093,18647.900614712868,12,432,45,11,6518.488221456504,14262.27282512414,14922.620862109816,2011
2022-10-01,West,Laptops,94473.2919014693,78244.7861697714,16775.160441175467,56,476,21,11,6021.477834972271,14768.271637459577,49193.93020963426,2022
2020-07-01,South,Tablets,104602.81302534351,62695.615086643586,26647.158525471918,24,339,34,16,4846.315077766064,9763.166693981508,43804.88560948426,2020
2015-08-01,South,Headphones,84595.06672005283,81105.60228356687,22167.13731323457,60,829,22,18,7735.202094208241,17498.692459431644,38159.623871730306,2015
2019-02-01,North,Smartphones,113771.26735772309,55318.432426073035,20145.300580679632,91,281,7,9,3539.990250363719,8210.453870912519,36137.97269821429,2019
2019-08-01,East,Smartphones,81654.44497094875,60807.958438560665,14471.090481077317,94,356,32,3,5364.325014125294,6071.86947293125,34190.00197840485,2019
2021-11-01,East,Smartphones,61982.90821008074,72356.08392325751,27158.50832858459,83,843,41,4,9463.055731636408,6028.129132798351,49609.03909048766,2021
2019-12-01,North,Headphones,110635.50562331354,70575.57368572961,20468.42414336764,30,288,34,19,7505.458186308606,9506.402403916276,29139.695684015416,2019
2016-07-01,East,Smartphones,112951.7894629249,86770.86389534088,20000.798985205183,99,940,25,10,4491.747034506572,11948.697372738523,16633.12051904427,2016
2019-08-01,North,Laptops,120893.0127126552,84244.9607153369,22708.376270752604,50,514,24,13,5915.599594180778,14440.448152394525,21778.34618673862,2019
2017-08-01,South,Headphones,60162.00405685751,100649.36140963619,20109.491267390396,12,955,26,1,4649.337074612012,15930.624497501494,25008.661164205798,2017
2011-02-01,West,Speakers,86687.69896954291,81392.71728179303,27373.183225568566,10,354,40,12,2012.932151030605,7680.36425247919,22657.22018103923,2011
2022-11-01,West,Headphones,94978.83663602517,83091.94952346612,25059.004912006938,30,144,40,11,4014.4348102787353,15258.845494757645,11214.088324289827,2022
2020-05-01,South,Headphones,135139.16346835767,62554.18597619838,17193.347246005404,84,927,25,5,8743.988215303241,7738.100783492599,12949.085192347437,2020
2023-12-01,West,Tablets,96815.97210041882,62585.34911527779,20434.504661199124,89,697,28,2,5150.817961985552,19957.895588516672,10197.131091467054,2023
2014-10-01,West,Tablets,73069.66623949079,80966.40010598331,17072.901695814013,30,300,25,17,6261.7375043646,19386.020743466754,37164.476109606476,2014
2012-04-01,East,Tablets,105934.80929509584,81225.67889390328,29446.82058471309,84,458,11,17,2633.020834087174,6536.112349791562,36580.16747009367,2012
2012-02-01,South,Smartwatches,126189.12451592227,84343.85549434209,16385.606356254088,58,442,12,15,4206.081930622629,14826.801382737132,12725.1633848757,2012
2019-05-01,East,Laptops,121932.7788592167,99044.50921050945,19404.85864084847,74,311,26,4,9362.844864048882,18549.00339397093,22607.3773293188,2019
2015-06-01,East,Headphones,111235.96328655597,63247.88845340727,21819.633220440635,50,730,26,11,3828.209458537887,6210.536459767808,21320.489260021975,2015
2022-09-01,West,Headphones,105252.64734216331,105348.67992397994,22528.597240531017,76,397,34,1,3255.049585274392,6859.722813920914,28144.186629815515,2022
2020-11-01,West,Tablets,54644.95381098216,57649.845601025765,23372.895681776827,51,254,38,10,1503.0983519544616,10204.964025025314,24347.869546305694,2020
2013-08-01,South,Headphones,100513.32910107424,85594.10732760835,24004.832771633446,78,797,33,18,1875.0773651307077,6435.927540813912,42820.482820629404,2013
2018-01-01,West,Speakers,103562.80525063473,61304.69157258872,23464.300280395153,66,296,14,15,6263.104042773152,18283.88228685117,45307.21653319855,2018
2013-06-01,West,Headphones,96801.80651497813,90862.05698414914,17835.131526605077,52,948,9,19,6940.295189043042,18133.172653278987,18241.63958737791,2013
2010-06-01,South,Smartphones,114141.99774978729,57742.480191839866,17268.20440826759,21,581,43,4,6774.224317549247,19230.690241336037,14839.919068920815,2010
2023-11-01,West,Speakers,96480.0439445461,39012.884876778764,20191.149364317047,87,812,38,6,5858.463905815264,8074.881217817784,43572.224346009054,2023
2024-12-01,East,Speakers,92628.735899944,82188.04930968885,17241.506637777697,73,877,42,2,5418.74167866577,5680.267887763284,30059.832650160628,2024
2011-11-01,South,Headphones,120779.95443304509,78125.29685670383,16711.40930290791,60,478,14,13,1649.268258504749,11669.419647497987,22974.938270170118,2011
2017-05-01,West,Smartwatches,91728.22572448634,96591.05661396618,17890.306377455247,82,847,13,2,8566.257981611558,18208.29929158852,12055.699480064966,2017
2020-03-01,North,Tablets,101293.08144278247,81167.98678738663,30510.673471322523,69,805,36,13,5617.726829858571,14576.701989072168,34244.988571856986,2020
2024-10-01,South,Laptops,117950.62559363764,68827.18275955741,27719.113976922534,80,466,9,15,2187.232023854409,19974.75714713167,18309.035491699342,2024
2024-03-01,South,Laptops,79786.62497493555,71902.84915706285,18804.10006366269,89,636,39,18,2222.645101644449,18585.30053849967,11507.469535846763,2024
2022-03-01,North,Smartphones,77616.27335677261,128240.30252031753,9667.432902252001,37,870,15,11,5616.608695287576,10891.256518594855,27792.35428708299,2022
2014-03-01,West,Laptops,127158.80311301706,66881.37910838146,17048.54330793496,80,170,46,5,3201.1894043715106,5592.996119939729,33885.5000172272,2014
2010-11-01,West,Laptops,88145.75992627183,87868.23776098147,24400.10498912685,23,127,20,14,9297.684820573788,5077.569562551149,16855.077097136076,2010
2010-12-01,South,Tablets,113848.64863372201,86032.99703582677,12172.31951426308,41,492,31,16,5490.540379293518,14663.092233591207,36058.126529258356,2010
2016-02-01,South,Tablets,64493.579363194534,88217.91481350719,23019.214836875653,17,622,24,14,9805.76669849974,18736.488951526586,17555.515213828498,2016
2010-08-01,West,Smartwatches,49938.96813782663,86993.20896065774,22698.567895703352,36,448,5,9,7607.428316735356,11663.4528248031,10829.595120594266,2010
2022-08-01,West,Smartphones,107284.6011669052,75985.73417148809,20086.623546765382,59,217,30,6,8296.29000619502,18114.381112002815,15957.296485112081,2022
2013-05-01,East,Laptops,97449.5869642105,53569.268366895965,19811.981213563984,68,479,15,9,4499.908859510499,13501.113121019296,33479.798767296044,2013
2023-08-01,South,Smartwatches,107472.62883328095,82334.46329749744,15477.116834613204,66,307,19,5,2206.187016670412,6470.295166613344,35412.38104126305,2023
2017-01-01,South,Smartphones,137494.17605219677,79807.69082635407,23484.11961548063,12,522,43,11,7207.26697741975,16974.73049112586,44591.67033141191,2017
2015-12-01,North,Speakers,75253.1636017523,81858.97878055413,21549.56666873229,36,192,44,12,4663.640807713393,12388.910506163802,12495.698297650044,2015
2014-07-01,East,Laptops,100763.7578849286,88478.47923314825,17596.85953469721,43,240,22,17,9539.936638719599,5765.958552344948,48118.308695295076,2014
2021-05-01,West,Laptops,129549.32171165175,73795.73628653363,16074.935357076547,35,454,28,6,2742.690179892189,17219.053520868685,30876.95752113558,2021
2013-11-01,East,Tablets,78140.19773006681,70695.63672188958,14032.87685929263,49,622,32,6,6638.531035397936,16364.81412788119,19823.525619670494,2013
2021-11-01,West,Headphones,88305.45928454334,93512.6468392089,21857.604826748968,95,902,29,15,8794.55063497278,11859.308876668129,24616.60539513296,2021
2024-08-01,West,Smartphones,64654.29591996802,75067.29775011048,18988.781414584937,41,850,27,17,4625.461445025232,5291.963552306733,12227.093467400922,2024
2018-08-01,East,Laptops,144756.98518337164,72594.22261817954,19052.51837299661,50,875,15,3,9583.008573611389,10204.050873140075,14403.663694521449,2018
2013-06-01,South,Smartphones,55909.18987664383,71296.35731233338,12194.094107385527,11,874,37,19,1689.5492489434232,11524.262097471315,45296.057774954774,2013
2014-12-01,West,Smartwatches,115971.71405286885,88918.53330372997,14524.125409322707,81,168,20,2,6282.33174049351,7479.7232138373365,14236.321536091655,2014
2010-12-01,East,Smartwatches,73604.00078439643,76853.51233328182,13980.298263794222,16,681,40,9,7996.480483357036,7413.57251787948,12233.583587602741,2010
2020-10-01,North,Headphones,78982.15535202608,113192.11684168747,23843.752376257875,28,796,27,9,2816.2622341280985,7504.712159553777,33930.715261710386,2020
2010-07-01,East,Laptops,121279.07874446435,80861.71872649882,20858.49965370915,42,982,10,7,1520.717069143092,10558.656211114676,25309.387637082276,2010
2016-08-01,North,Tablets,85149.79135411113,61900.96821528984,18585.079635045313,11,223,47,16,1719.0785070527827,17263.160552385474,26237.172807915063,2016
2020-11-01,West,Laptops,113035.75142454139,73446.88962233144,25527.804527445136,76,518,28,6,3873.063157366752,16390.362033330824,14810.92687928403,2020
2019-01-01,East,Smartphones,127600.63167689985,89829.8119332996,24820.6301812321,87,833,42,9,3008.5453281117334,5151.715949974864,11766.766171013653,2019
2010-03-01,East,Speakers,104013.93971304724,70997.43086758419,25527.17838946291,24,622,46,13,3015.0113973657217,5144.639215062236,44629.17193608761,2010
2012-03-01,North,Smartwatches,117785.71698428327,79741.72282647504,18789.779850030664,30,777,10,2,5126.68872865047,6165.446485346993,25581.525246519916,2012
2019-06-01,East,Smartphones,101613.46391205366,94676.83106468871,12928.155945563012,87,702,14,14,1764.4040132532605,11998.72679243175,14404.287936939007,2019
2018-11-01,East,Headphones,102540.12170557093,96933.01329425105,28532.495395819686,68,859,26,5,9959.505664049442,18333.233092183917,18010.187612741352,2018
2013-04-01,West,Smartwatches,87301.41808323546,72133.73237701015,22621.043947529968,91,440,27,11,7262.26865762379,7733.856749856646,14116.373595966215,2013
2023-05-01,East,Tablets,138577.18867346254,76147.65479352366,22724.66611538802,48,404,9,15,1272.6402146794408,12151.93791126645,29123.654682544013,2023
2020-09-01,South,Smartwatches,114856.8898823066,81452.36992535801,23379.345413973613,29,902,32,6,7227.137533760377,5611.212164328823,42140.188025585434,2020
2010-08-01,North,Speakers,110436.10548905347,100134.89689224785,33817.492729701626,10,256,13,6,8126.450042987824,5304.896748365839,25739.464157070273,2010
2018-05-01,East,Laptops,115405.89516159207,63502.95065533699,19497.797361134504,82,187,43,16,2716.8601686810443,5112.234573955588,34795.833591159,2018
2023-04-01,North,Speakers,86454.19329767313,85395.87194692467,27182.41412148014,18,327,48,4,8562.491187064395,16050.213854916232,37017.835834973885,2023
2020-04-01,North,Speakers,118619.43771704896,80831.61276248324,15736.927510304431,60,464,32,5,6505.885089526686,5357.37371676307,38482.985420843666,2020
2024-08-01,North,Laptops,131117.61562983826,66544.6974238029,24076.16121343249,47,745,29,6,8387.70158236642,9107.233563375117,34221.23413991148,2024
2018-11-01,East,Smartwatches,72386.04756599128,98560.07541272067,28917.20951254578,24,365,47,13,7450.242969338243,14675.719211778316,32163.519980869663,2018
2018-05-01,East,Headphones,110831.25603076705,94855.10541920782,19765.189264470824,93,183,42,14,7341.657532439737,14279.763457810612,29135.397095462187,2018
2010-04-01,North,Laptops,101255.80139667583,103074.1505646875,10405.368654535743,50,311,31,13,2424.1693847173096,5827.171407118739,28944.193777469794,2010
2019-02-01,South,Laptops,89616.3012724901,97703.04060001884,22835.06314282203,56,317,28,10,3842.1720206903215,8850.00117010485,23317.284548464184,2019
2011-07-01,North,Tablets,78134.88019109609,80152.99314265505,18915.459384484824,35,952,47,17,5709.2086583041855,14589.832825684385,30181.674903129828,2011
2012-08-01,South,Smartwatches,121038.39325975957,89291.36855085836,24221.293708290705,63,848,47,18,2012.9194565237772,10883.686498722062,29162.291677188434,2012
2021-05-01,North,Laptops,104159.79325849912,84977.5098085826,17667.944861079563,79,250,20,7,5306.437419660306,11987.342079160495,22777.05829790571,2021
2010-12-01,West,Headphones,95857.39992995585,66393.76731815319,31937.90814471249,48,785,6,4,5007.881425059202,8106.285785145276,22045.92360270334,2010
2021-07-01,North,Smartphones,110847.64226999645,60433.91207909889,20532.15915773673,26,239,6,16,3087.3099558278122,5566.361363862818,27842.742009742145,2021
2013-10-01,North,Smartwatches,97450.38424961764,85535.14453575679,23955.390882240365,79,154,9,10,2797.4601259211436,10178.042399197177,42121.96101364842,2013
2019-11-01,East,Tablets,85918.56556505841,81447.09498402364,15001.547641014717,18,240,25,19,3226.3673673018775,15244.759502134,19908.194843777543,2019
2011-04-01,South,Speakers,102579.04095891098,74953.7984943825,14124.657243810187,55,173,14,3,6445.960860433531,16497.942383199206,43815.801107933534,2011
2020-09-01,West,Laptops,99439.88072836296,78614.46695396275,13515.620461758956,15,234,46,19,4734.571344063924,13887.9487950394,38958.42322726521,2020
2015-03-01,South,Headphones,64516.24096963271,106541.95743104139,13549.252086858862,77,928,22,13,4725.631841223196,10898.014157473075,20475.680492035586,2015
2019-01-01,West,Smartwatches,87408.66810448114,47305.852801330475,23392.318998328454,25,741,30,8,2635.59889862305,13747.03696188986,10553.040043826644,2019
2019-11-01,North,Headphones,74712.09997597852,89598.44490280442,16984.938384615143,96,843,24,18,8086.294817345156,15574.830016014233,13072.799377540046,2019
2011-09-01,East,Headphones,66971.95449688603,92637.81711605731,13649.855440702737,96,125,45,19,7303.414497441743,16329.076373115167,45314.82810550327,2011
2023-02-01,East,Speakers,109353.98745845238,94515.86145010484,16516.544384816705,38,587,40,18,4861.675564108669,6417.287320970158,42277.08587088848,2023
2011-01-01,South,Tablets,86624.66140340184,59324.69035293266,23518.195209556026,50,534,25,19,2279.817273181436,17044.75606285221,25183.071982957365,2011
2023-06-01,East,Smartwatches,120828.1259103825,75602.10866895434,23393.435112231873,77,680,6,4,7432.307834769762,5952.145501407461,12468.174876992096,2023
2010-04-01,South,Laptops,63428.073673121165,74852.8581975532,24984.509257761587,71,161,37,13,9089.599078477551,18056.861884172147,42445.28427005234,2010
2022-12-01,South,Tablets,94044.92130333548,84379.78764314087,18592.36061109713,49,299,27,12,2604.357355537717,10883.612662438394,20209.680637588703,2022
2018-06-01,West,Laptops,87681.47381447116,63058.891184557,29985.605900035953,71,589,43,15,6423.943840151283,13203.83443617576,48124.71309459306,2018
2014-11-01,South,Smartphones,68440.70651593254,85677.1629865356,25410.066847184597,33,592,35,15,4818.779218937472,9349.737433142032,30915.912482199223,2014
2020-08-01,West,Headphones,100101.74064362953,66728.50676110375,14129.213926089113,15,778,8,10,1788.853235582657,11399.95979800749,38607.131406113986,2020
2012-03-01,East,Smartphones,70186.70907404136,75536.30000879761,24060.6956861384,49,567,45,19,7532.443084026896,17677.906459502105,28472.74125584084,2012
2015-09-01,South,Headphones,104454.31679244571,100175.79566091672,20095.542362168846,79,215,7,8,1640.324953522947,9435.444842451645,11107.448319692725,2015
2012-01-01,South,Speakers,114415.17518546907,92632.30650839045,19174.62830064653,67,470,41,19,7320.083404874911,13462.703647552022,12526.854768389258,2012
2020-11-01,North,Tablets,105351.06352649513,81857.40619644392,20049.21486180988,23,750,14,9,3530.3760483912843,14706.18668274616,49039.2921696435,2020
2018-01-01,South,Laptops,107877.6699195174,59116.11068905798,16670.21179365599,87,331,46,7,6090.937773364323,7196.123010693938,26489.764470400212,2018
2012-01-01,South,Speakers,120624.69810148003,84985.70557074063,25044.983392126687,54,547,36,8,2444.0845785774372,16667.241282858322,17326.967903975397,2012
2022-04-01,North,Laptops,99464.73197745925,85993.89994531812,17108.83491068249,15,313,40,9,4338.071828770166,19986.013411227214,38811.81777052362,2022
2023-06-01,North,Tablets,83479.44714229625,48508.78254990833,17199.179451328113,32,307,31,17,1936.8053955841037,7325.922631883908,45287.68321271753,2023
2022-10-01,East,Smartwatches,87820.9698968775,85262.73464460576,23800.967776498503,71,201,23,15,5205.732590264227,16518.266972299763,20679.333529628646,2022
2020-06-01,South,Smartphones,88252.5177060355,63859.00671870545,30852.381638008286,93,909,42,16,2919.6163213834734,7206.096401955146,32844.96535542673,2020
2021-01-01,East,Smartphones,79133.22596912796,57806.37159471246,17515.376299140495,26,109,5,7,2691.374305814686,19253.84379718272,19815.480532016678,2021
2010-09-01,East,Laptops,115684.22606884713,63170.278666453654,13767.37459891701,93,572,30,10,1964.3717649716766,11164.783816377876,42902.082402297405,2010
2019-08-01,North,Laptops,110538.05657366746,47577.81689923337,25699.222589521512,79,222,17,19,7888.906080848519,19698.754397576144,13471.977453976071,2019
2024-10-01,West,Laptops,66699.93529838324,73886.20108117674,20975.211673395468,37,886,39,6,6755.678895723667,6018.76679154725,24901.017283613353,2024
2021-02-01,East,Tablets,83473.5107436932,64920.80023420374,22511.75111955282,22,103,6,12,2412.135709205267,16864.71711349151,25195.837988681804,2021
2014-12-01,West,Smartwatches,78160.29290237067,97108.76188455451,20171.640539882246,38,566,26,15,5251.864489466405,12100.671490200966,35476.977649781504,2014
2024-04-01,South,Smartphones,106346.9201150682,74614.07888200419,22967.97373328613,54,358,43,10,6947.961538975546,9342.410497448145,17128.391937324686,2024
2020-01-01,North,Speakers,121530.19022246712,69202.59122477798,21819.43565567858,29,820,32,18,8902.61816710742,16218.321270028588,29000.273669366652,2020
2021-07-01,South,Headphones,108963.72046683567,56105.02489093806,17382.69478747766,67,877,48,4,1536.149389924576,14529.931238686646,32081.832088538435,2021
2024-07-01,South,Tablets,85976.15076706675,73581.07566047787,23519.388234533624,90,873,6,11,4261.194430121241,18543.273720664813,45635.22687726047,2024
2018-12-01,North,Smartphones,93620.43395322893,100301.73429049217,22500.502903899127,63,386,15,5,6543.579205034909,8732.145336982881,31066.093022550973,2018
2018-12-01,South,Smartwatches,72142.97486863399,103209.78532555462,18144.00186368562,73,130,41,13,1140.5569632368167,19096.180678586006,15276.926446951791,2018
2020-11-01,North,Tablets,73676.74966436319,74528.89388296645,19134.90689001296,61,787,30,10,3191.737930469157,14628.023259280708,14053.3850896125,2020
2016-04-01,West,Speakers,116920.99429849385,78957.37460649479,16070.575327083749,52,620,32,7,7704.104814692184,11756.51095011071,46965.50707006524,2016
2012-06-01,South,Smartphones,128882.24406262509,90543.54029454368,22309.441339197117,96,815,30,11,4201.629087324365,5796.969690782042,49186.744300627564,2012
2011-09-01,North,Tablets,85704.62942380866,64616.88560563941,22364.135774647006,27,719,21,4,1760.4526562619462,16477.64194139617,16681.272808301088,2011
2022-12-01,East,Smartphones,100962.3764026506,85535.92073326149,19806.277435416476,93,223,7,4,6639.3579197339095,17876.024480955224,40054.16530916371,2022
2023-05-01,South,Smartphones,114410.47520002538,115500.93955630015,14306.363999991128,63,849,18,5,3250.4751413955432,17143.769173453915,20028.603060927177,2023
2023-07-01,West,Smartwatches,66723.15596322299,91476.70801095432,9887.359428283939,69,229,20,9,7314.886838594815,16034.991413759386,43316.63474416412,2023
2024-12-01,North,Headphones,79026.26776728807,90998.26300321365,18843.03753770407,80,845,40,1,9101.573845633211,19541.167566021275,13864.298611335455,2024
2012-10-01,South,Smartwatches,139872.7097048917,100157.19670191928,21183.076355915393,10,615,32,16,5750.731665102186,17736.541925347425,27484.834425200974,2012
2013-05-01,South,Smartphones,80845.67004221183,93556.762067364,23223.3858822253,46,579,32,5,6392.294732408552,18918.185354403322,33842.81538607975,2013
2014-03-01,South,Tablets,92763.31381161684,76207.71027008239,25664.033917933986,58,831,29,5,5629.653458658865,15957.18223882791,44100.070749590224,2014
2024-07-01,West,Speakers,87941.31279207936,62303.035860462915,18214.451999027457,44,873,13,7,8356.978811182616,17303.107390449826,44269.06528017531,2024
2016-10-01,North,Smartwatches,60104.41284220053,77997.58879898232,12089.584815299973,76,641,15,8,3175.431739128858,9337.373226161431,17371.781164642267,2016
2014-10-01,East,Headphones,101654.45077008836,65454.77951079699,17431.616878252855,44,928,41,19,4613.894509920489,15033.487553674546,48684.7443513037,2014
2016-03-01,East,Smartphones,99494.96751402265,75771.82207332419,30916.331494329268,18,176,47,1,9055.282896749908,8083.0817972986915,35542.10106036258,2016
2011-11-01,East,Speakers,103617.02428840248,66931.28788779849,28221.166284939256,46,282,49,18,7512.814205582914,6039.057140377437,36350.91840670908,2011
2024-08-01,North,Smartwatches,98308.48885303967,74151.93300670577,22140.448546238204,69,465,25,11,3880.772670448074,13688.845968763504,45559.721849004985,2024
2020-08-01,East,Smartwatches,90802.78118023617,57720.11102336545,17841.95896139987,65,391,6,16,8493.690461804126,16743.634605689687,22811.851599877067,2020
2022-06-01,West,Smartwatches,89654.55599295889,69600.29350982507,19543.604429218056,98,813,38,11,3149.417895480306,6241.366677252628,26608.722897860123,2022
2011-05-01,North,Smartwatches,89996.47941680081,86082.69678982582,28573.496880742914,21,488,46,9,6707.614174232082,7719.22555160499,49399.548089788594,2011
2015-09-01,South,Speakers,80226.2056230615,89869.06861224661,21049.954826284993,80,256,17,7,9608.11261663938,6394.51074304315,10661.524037812917,2015
2018-12-01,West,Tablets,83323.90775225384,86614.16280791111,18097.473418753234,80,199,9,15,6172.398819349372,14512.669483902044,44686.358645985114,2018
2021-07-01,South,Headphones,80561.72640539284,74360.2651849309,26631.248492538085,13,733,15,11,8195.203114184587,6192.531190952743,43700.24561276163,2021
2017-10-01,East,Headphones,111468.2098779047,81872.33878126749,10261.624344459244,70,926,33,19,7618.876701402469,6399.433624474601,20496.51758840985,2017
2011-03-01,West,Smartphones,106122.05140916025,109159.50235662694,14977.193359925323,54,209,32,7,8791.489278105786,8962.509771397335,42867.79337003756,2011
2017-07-01,North,Laptops,100542.67696363674,69188.77876478287,15975.241903503551,59,778,32,16,9718.87761458422,9053.522969214899,23209.724936799692,2017
2023-07-01,West,Tablets,138845.3042171984,104073.81188986453,25008.13004688381,59,741,9,3,1200.8490134997273,13362.554374803027,35159.08681020915,2023
2012-09-01,South,Smartphones,81486.09380111148,58342.108008415395,17196.09590258995,83,369,24,16,1250.8279423810322,5482.795398214348,27875.132233914726,2012
2020-05-01,North,Smartphones,122375.53630506594,54367.437912178415,11134.859616805823,57,237,41,8,6349.80069043073,14230.170453386989,14053.17202233324,2020
2011-04-01,West,Smartwatches,94799.39651024458,77790.77711930532,16539.08551001742,32,787,43,10,9588.208155428742,11175.622491725357,45814.35673039501,2011
2023-06-01,West,Laptops,103143.2936988053,79438.27452365456,17645.222161458772,99,163,14,9,5371.147653817109,7680.978025587245,31810.396849159548,2023
2015-06-01,West,Laptops,113422.72462921566,63040.529502481855,19662.52820315054,96,742,36,3,8558.016075487125,14800.194409083997,29272.443040127928,2015
2023-12-01,West,Tablets,90449.26924616109,75063.30317488225,20641.164208736656,17,606,33,7,7911.169778070937,9945.10943201586,45179.90669998428,2023
