Month,Division,Product,Revenue,Expense,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Profit,Revenue_Growth,Expense_Growth,Profit_Growth
2016-08,East,Headphones,176741.0063028162,148636.300618714,21,194,42,5,1865.1279623526848,14786.914457403778,47922.89062398628,64258.48442702566,-0.004167821750805323,0.5054341166812657,3.6451448934902606
2015-11,West,Smartwatches,188632.5143365319,38813.33641910678,25,576,29,15,8063.919212366226,19698.260929951462,17430.898505711,60166.04245286541,1.5575225654465568,-0.36892278870892714,1.534334572158532
2017-06,East,Headphones,125788.30853763652,78066.55175781986,45,132,43,4,8670.997173211093,12476.004670292205,20240.49780837077,38204.79512030867,-0.2882901870428459,-0.4747813862908338,-0.40545135072870464
2023-10,South,Smartwatches,87101.7006715016,35169.716400710975,11,217,8,13,7672.668405499445,14095.552969267974,49720.218252671526,59649.30657171643,-0.5446406940238582,-0.3985389954580828,0.4737057458997216
2017-11,East,Speakers,110202.20063577771,53907.173118716986,98,743,7,17,5853.061489039656,7442.860296324809,45702.83899187835,53611.77962379274,-0.1239074448417069,-0.30947157387008384,0.403273580056293
2019-01,South,Speakers,157829.61093257164,138896.52322062053,71,350,38,5,7953.935186307248,7414.359264988945,31981.993999990955,63829.50834278532,0.8120152616516152,2.949321673171429,0.07007963732223832
2010-05,South,Speakers,181404.93072818976,41575.21245477236,73,402,46,1,2368.141819247431,11873.621283706812,37789.647513825534,31989.98868458741,0.14937196927951635,-0.7006749233835385,-0.49882132080995023
2016-04,East,Headphones,115263.63900492864,132822.71056507603,38,221,14,15,8021.81440536555,17671.40545696144,27722.49325814498,55557.31016271773,0.04592865060725204,1.4639153359529247,0.03628923629428571
2017-07,West,Speakers,130307.14330730918,51336.38857320976,83,317,31,10,4811.276968762195,18637.25031876284,26163.707062817903,53793.492909895824,-0.30920104752018895,0.32264817481493835,-0.10591604970464685
2010-10,North,Headphones,189767.448991438,133414.18158452446,96,152,30,11,7752.83980896998,14626.27523278958,27727.501635756245,16334.321702709807,2.207241510813522,1.805937899624619,-0.5695974286028705
2023-01,North,Headphones,66124.79556641437,94562.63557628104,40,225,31,18,3049.744549777497,10407.795812813967,26576.662126539475,29666.694419490275,-0.6515482717512959,-0.2912100164076564,0.8162183260152562
2022-05,East,Laptops,179344.88254611858,135384.80090722122,92,258,5,13,8492.890786573214,16250.589443886578,37022.20046101296,70214.05162157146,0.5559536736337973,0.019289550192471694,0.26381301427168946
2015-05,East,Laptops,73896.12233779038,48204.43735818245,24,770,48,16,6113.048911899105,9379.105999165507,23218.26502861957,20929.24760693775,-0.5879663735663716,-0.6439449847016667,-0.7019222346014315
2011-04,South,Headphones,122579.20254359304,121444.38615693912,64,894,24,19,1066.0375932027837,8293.296263959328,16831.056253227627,36569.4691415758,-0.3242785515722224,1.9210767422788888,0.1431535503854291
2010-10,East,Smartwatches,82763.46929945893,111683.8315296692,42,700,29,12,5673.404513232261,16931.413210938343,38262.70173887364,25766.50420201809,0.11999745969260145,1.316878645420212,0.23112424707885149
2012-07,South,Tablets,140442.14460359063,95152.00648715552,90,275,14,14,3792.515314828194,16269.77014547423,11251.901081838045,19812.979319574104,0.14572571602140227,-0.21649728325693618,-0.4582098186093507
2021-08,West,Smartphones,133786.0132562399,127270.48132931675,61,391,5,2,1517.5167569568002,18231.580801540964,38750.13395665927,19548.794124069896,0.02669746155608954,1.4791475377707752,-0.6365955607899612
2020-08,East,Laptops,107001.10463611278,107793.12293124475,29,258,20,10,5025.786300894343,13647.258665785686,20529.74781978305,34356.86913377762,0.29285426942357895,-0.03483681160590257,0.33339272042525314
2019-02,North,Headphones,179495.52722676867,135245.63095292996,82,590,15,4,3803.231396559883,18450.718745795377,17610.115253056672,66243.14351515762,1.7144965166128507,0.430222731512502,1.2329128610849724
2018-01,North,Smartphones,148971.99804320897,75727.45761426793,47,860,8,1,2839.511475095879,5397.175461886726,25158.26683388867,77642.11232901037,-0.17005175368518954,-0.4400746472865831,0.17207771565436758
2019-05,East,Laptops,158180.76874429156,100790.7813928578,12,456,39,17,4142.098022520713,8805.737765000644,14699.998437291386,50028.55481560433,0.4783096799068529,-0.06496093023349325,0.45614417369652727
2018-07,South,Tablets,72598.96073115028,134472.1011090854,63,733,17,11,2616.464946006189,17066.817990161362,25379.584982491837,54465.70025680523,-0.48306855512590796,0.41323452939731387,1.7489909204617295
2022-02,North,Smartwatches,182474.85169634264,55777.68769249616,75,336,25,7,3698.308549203926,11354.872899294804,14092.868885960925,64512.069273008376,0.22489363164355392,-0.2634416967144161,-0.16910981247345658
2013-03,South,Headphones,75056.02454300276,88288.96279402252,27,527,19,17,2038.0093912637208,8590.835824118085,29339.549326591965,56326.080610422665,0.033844338639385185,-0.3434402967913661,0.03415691609298621
2017-04,East,Tablets,83417.74463149403,145289.0186074403,96,224,14,17,1758.8133120022476,16942.086118434076,17046.789976319982,69382.51700582437,-0.47264294330024603,0.44149114234107634,0.38685831045000274
2014-12,East,Laptops,69208.27077453207,86832.21617936213,92,414,42,9,9190.17484037745,17334.015831411234,15199.863408952278,71883.60155057884,-0.1703411416807502,-0.4023483879812274,0.03604776322174241
2022-01,North,Headphones,116053.88119532232,60339.53342346483,16,378,15,10,9124.89221118861,11843.848705186974,33164.38519465417,53939.56276572294,-0.3640006821956584,0.08178621093291372,-0.16388416348177715
2014-05,East,Smartphones,183156.3847628465,72129.14864918859,44,966,36,6,8452.046787968175,11998.903165610842,35009.80201802652,47314.39057380562,1.646452262324782,-0.16932733237860287,-0.3417915970652332
2014-02,West,Speakers,87867.12794147893,136210.09432481357,93,935,37,17,3072.92980776308,16714.04351299687,10220.701634227717,37373.5883255158,-0.3432263522705672,0.07024105591590613,0.9118104210580804
2019-09,West,Smartwatches,106063.01306344298,144585.96465210605,93,703,24,16,7533.015492379551,16569.964484082702,25507.096832360745,42310.64633462691,0.20708410014360346,0.061492287842624505,0.13210018706553983
2021-08,North,Laptops,176909.9630113133,144012.9171223367,92,204,40,7,6307.409190375831,17998.459058294196,13118.243601729782,34182.05634680542,0.5243778251032232,1.386709159841348,-0.36628970287969886
2013-11,West,Smartwatches,142672.29196383338,113873.08703622856,89,141,34,19,1461.1007231427398,14682.989125112505,39545.778436796274,39887.643052865606,0.3451653676715001,-0.21241949514101832,-0.05726698813812081
2022-08,South,Headphones,162742.45904694154,91152.2266589535,94,496,14,4,9096.27175763518,7788.371895520075,37260.91718164061,72979.68996216386,1.168279762188837,0.03243059805347315,0.29566426726768524
2020-08,North,Speakers,82100.00741541723,51922.67218888102,69,740,19,17,9981.83878415088,13245.692054627449,11989.1653217594,78066.03244262576,-0.5359220813913856,-0.6394582289811299,1.2838307809975174
2018-05,North,Tablets,157473.47949988634,44786.521448455744,33,559,33,9,7378.49295489065,10735.769935531553,47650.02361454631,35307.37003520598,0.9180690045871422,-0.13743804853621244,-0.5477242927497954
2017-10,South,Smartwatches,84141.58679626588,37171.99291696155,48,590,5,11,3083.570336527648,5405.586724521921,48398.41406818752,25441.303422067656,-0.48297704674601216,-0.5921987396310049,-0.6513920046076156
2013-07,West,Smartphones,198097.0973315992,32125.78914107631,21,664,25,1,5989.686347557441,7947.542931095584,23386.86516507987,15473.340613508171,0.38847630892349905,-0.7178807567511054,-0.6120768381074715
2017-05,West,Laptops,133982.9234190106,135374.00665268186,62,267,19,7,1984.42442675902,8083.672333525442,15224.504922064409,68585.16750601318,-0.3236502441288498,3.213873348237584,3.432473194969842
2015-06,West,Smartphones,154345.88870647055,127090.35789640131,73,701,7,5,3689.0129774052207,6235.047212681156,14573.729677587073,70946.62070150569,0.15198179564852432,-0.06119083686082538,0.0344309605321802
2019-02,North,Smartwatches,67760.23762122542,98138.5656600565,13,858,37,5,7455.304174724226,11799.793976167988,43628.82122369726,41533.04800502427,-0.5697038140236539,1.191252244785364,0.17632800074348465
2019-03,North,Speakers,87598.39700623543,149846.79054452566,14,273,42,1,3709.668089330667,12620.52636955812,28366.51556386645,47969.2468326263,0.29276992055287376,0.5268899594842458,0.1549657233638002
2014-10,West,Tablets,70961.09893465316,144366.24866419693,25,471,23,6,2324.853143473273,10100.177257406393,10380.3376250492,61787.48721456698,-0.540246264222791,0.13593392176830754,-0.12909893940507755
2020-10,East,Tablets,108525.60729075846,108613.07648576476,36,698,8,13,1067.2406698925713,11185.388384768854,47014.08345940163,36309.68450739386,-0.4074702477269413,0.5058139257129106,-0.23258687120244192
2011-01,West,Smartphones,92620.37963080977,85748.94804483041,13,980,16,15,6152.629638088596,13242.382886716645,33709.493040750225,24104.310219741037,0.3052275263676829,-0.40603188876725105,-0.6098836300619421
2017-08,South,Headphones,159938.33894458538,48260.485933575554,81,249,29,4,9718.034705215992,6807.252278563923,37615.87951651184,18027.81035765589,0.9008238973653784,0.2983023547159436,-0.29139596118260747
2013-05,North,Headphones,66306.34694422268,91871.25663052229,57,348,38,17,5357.197111723669,13434.219611991395,42942.15749508921,26466.884113477325,-0.2430643800536344,-0.38689873639153083,-0.4482530816915836
2014-05,South,Speakers,162808.90526755524,48929.24074626327,17,726,21,13,2913.5074658257527,15648.8748496522,42743.148025632974,55173.38186767792,0.017947956330623294,0.013857191856877948,2.060459410937135
2013-09,South,Tablets,56855.723695788125,77814.15650954269,90,279,10,11,5169.520206785628,18121.42992459029,13032.194900813583,34337.95215959119,-0.6507824703915726,0.5903405677817588,-0.3776355373331338
2011-09,North,Smartphones,80302.67559835887,143117.7730119301,55,219,16,4,6418.753488337384,9523.605616877616,32959.691721224415,70739.23336123052,0.21108580549475886,0.557807939729239,1.6727450446351964
2017-08,East,Smartphones,168794.7487946904,71037.4787202765,53,127,19,7,8212.314851566565,16211.141929246694,37849.78511370268,16128.112514077864,0.555344890560812,-0.345958322710922,-0.5558178834962435
2012-01,West,Smartphones,161416.49616618422,48334.47283721605,76,920,21,19,5074.107496835344,14090.312654240568,13424.817512631267,39145.89353141176,0.7427751517495371,-0.436325763297454,0.6240204832475111
2014-07,South,Smartwatches,121448.91708782953,99887.59250834576,61,216,5,7,2556.5685812922534,12541.985477938746,18896.03628791966,27987.370077304186,1.1360895472486345,0.2836686406296276,-0.18494352991033491
2015-03,North,Speakers,57497.40726163277,102283.70089529666,43,802,18,14,2692.089544834492,18793.33318992843,25832.57834066248,72138.7795399678,-0.2839913884163552,-0.28531796755410366,0.019784582221728186
2013-09,South,Headphones,141484.0612503949,53256.5090961499,71,756,6,16,9097.534148038652,14300.100929230226,45461.0025293287,66434.95871280221,0.16496766412562036,-0.4668355923014138,1.3737478201525035
2013-07,West,Headphones,111008.61559611476,53590.390509835226,30,931,8,9,3126.1769987300186,10491.041329981905,44025.33595394634,78901.59612786227,-0.31228456674076666,0.10874056059989301,1.0155778553004398
2022-01,East,Smartwatches,97479.22252969546,148745.97495897923,33,361,6,2,7552.1586259082,15693.993920529383,41284.12005699048,18349.098679459552,-0.4224984886925477,1.0939084218443988,0.13770899498890765
2011-03,East,Laptops,146061.59552398013,59193.72874346544,53,753,30,16,3420.5390206730217,19398.15479789412,49611.06846751616,64757.05329031056,0.4983869560457854,-0.6020481982131636,2.529168076402644
2022-07,East,Smartwatches,115492.18433025896,130583.04417403007,50,725,44,5,7485.058543544424,18772.675666980354,19706.26606373233,18810.31116573085,-0.20929123144284933,1.2060283571584516,-0.7095249056283821
2021-11,North,Speakers,63863.16506797679,86438.85906551755,38,995,37,12,1705.273568150828,19704.0471599898,28712.59240187197,20851.650242736712,0.11071382362299675,-0.15491072078041812,-0.7109508869472341
2016-09,North,Smartphones,187392.5705768517,82198.70866952736,15,884,43,15,2866.5374440496416,6426.251444126974,27868.92049349541,12743.38504717698,1.9342825457740558,-0.0490537524653849,-0.38885484367761713
2020-11,East,Smartwatches,166773.96491800685,65395.48993965029,65,137,10,3,4678.311620879589,11651.655482556307,37157.49653408003,42529.55084190399,0.44402814688397974,-0.4992038181274385,1.260970085353267
2014-02,West,Smartphones,58456.72869358287,122859.09562707967,23,296,34,9,5637.849220539487,11490.339364639927,44006.13146373536,18811.72048743951,-0.473403677906701,1.2925583198452686,-0.7615799754297164
2014-01,West,Speakers,128759.58052860432,135679.30541298658,59,624,26,7,4176.559560442967,10757.173515653414,29667.31021117057,34384.530654033966,1.20264772603909,0.1043488861811317,0.8278248752947579
2010-05,North,Speakers,62506.63443479424,61335.29538708963,87,723,31,4,6161.646949991608,7677.363640135036,29661.27172365434,29333.951570368303,-0.6664401675990692,-0.2538168010195542,1.3018963534235044
2019-04,East,Tablets,175593.47885877272,41411.60032189368,61,536,23,9,3928.3285293138338,17482.98524063038,34332.71251409323,78344.83837955055,0.052883038099513335,-0.36675143255123477,0.8421271052399188
2011-11,West,Smartphones,141952.09415779577,46430.34634627319,97,748,14,15,7105.95051154392,15096.180975135736,39698.98208861736,56078.40109317863,0.1024585011463337,-0.6577934549049578,0.6309194869466557
2016-08,West,Headphones,75867.37003596027,125136.42417194929,86,783,10,7,5600.863365781334,14089.856279867534,18052.031418985687,38731.92566463858,-0.4655424389045989,1.6951430264743994,-0.30932542815758135
2016-04,West,Smartwatches,53111.20142093011,82299.2293583551,10,738,30,11,7345.983455694204,11702.796511421191,48474.3820220174,71491.76126475312,-0.29994671759735425,-0.3423239484191415,0.8458096270184567
2019-05,North,Speakers,54737.151821963096,45829.75900928675,21,973,46,19,4878.810650937112,10827.83000518753,13682.139225044744,14469.122690528697,-0.12429852739769776,-0.25279957127371433,-0.5067448497070308
2011-04,East,Smartphones,126104.82080972446,70834.58477035494,33,509,7,11,8888.501233347812,16796.933679700356,10924.002930047916,33398.041951592735,-0.28183653727170166,0.71050102434476,-0.5737046288896265
2023-09,South,Laptops,160156.02180151606,91708.25794236636,46,432,7,1,4439.194956994048,12902.526391814858,24351.656281361134,46021.4939596831,0.13197218390611498,0.7220103138340372,-0.3072699245794124
2014-01,East,Tablets,68126.06770009387,132246.20206140098,93,630,10,13,3773.2030250550456,14114.779119412202,38057.39749809312,13771.292062394128,-0.45976634943332484,0.866972221128167,-0.5876616933904599
2017-10,East,Laptops,83192.60988724363,107009.190507021,79,564,14,13,6013.7651604810935,6500.048231324314,49122.998567285176,20210.11471093729,0.2211567861728938,-0.19083354501676053,0.4675539970665452
2018-11,North,Speakers,99088.99177542984,51123.936129600086,85,819,42,2,5582.552086082395,12072.252863511789,47310.418233855606,72653.32820577396,0.8102694144138993,0.11551832771454351,4.021266994531182
2010-12,West,Laptops,82711.51730917295,49044.32548300037,94,257,17,17,5662.882660290295,6954.725243655395,37539.49789172934,22573.819189652248,0.557327175742967,-0.4040730895614232,-0.6842458656731738
2023-01,West,Laptops,108700.4844030738,79480.1058759987,12,259,42,19,8165.170818518237,5807.505490235148,27461.8287832438,74515.98308094431,0.3142121912327511,0.6205770003615998,2.3009914031340406
2017-11,North,Tablets,133942.25086476142,39023.14172421077,36,433,16,15,6297.370923749042,15339.425267833158,33832.071517994336,16724.90431768221,0.3517369433763258,-0.2366952805573027,-0.7697985112214992
2017-07,North,Tablets,152740.51223619637,120669.26343406476,62,851,31,19,8967.389129944351,9122.205991039951,48746.29168687454,72175.04752893272,0.14034601666068136,2.0922488067945344,3.315423643567664
2023-06,North,Tablets,194566.27733108427,78174.45843645265,26,475,12,10,6571.872850053342,19475.80400746973,20620.04264669943,41759.81389758207,0.27383543817248013,-0.35215931371646947,-0.42140926362616016
2017-04,North,Tablets,189626.5504524792,71162.85273376683,24,178,9,10,1195.3102968497285,14082.482556284982,29131.22866853776,50128.57764044898,-0.025388402072366256,-0.08969177200486134,0.20040232371225852
2017-02,North,Laptops,135519.0462243372,91092.9998869723,48,943,40,9,8833.541896473349,14677.430473127317,37716.06762869033,29713.56122611216,-0.285337175089843,0.2800639151969888,-0.407253055547777
2022-06,South,Headphones,160122.5084684532,115074.81645154172,13,968,42,19,8558.060434256053,7952.343423850001,10411.95528509302,29133.779499118224,-0.00020925428020690529,0.2547923058778412,-0.3669527650571117
2015-12,East,Headphones,192630.83069381415,98321.63333916623,26,942,47,11,1439.6488075856453,6933.243299159747,25250.45668864516,44449.34136058458,1.3154800763541292,-0.08118514986135483,1.199361161296602
2023-09,East,Tablets,62520.79168121073,126288.33380663845,20,296,34,6,2127.560127201928,12881.12747174503,32716.48801370714,34906.51152987899,-0.675437252406458,0.28444096703519395,-0.2146900165132185
2020-11,East,Smartwatches,50845.21397921437,105523.5076644141,21,219,41,2,6007.204096697754,18883.416518172467,46036.73117273264,15438.743301762122,-0.18674711864701476,-0.16442394571471364,-0.5577116524936331
2023-12,West,Smartphones,54469.96455943749,124556.43208899166,41,859,33,10,1385.673110777664,5836.1767176201065,49679.906464006985,34757.82665396022,-0.4988986032715673,0.567139735361186,-0.5335520620293781
2017-02,South,Speakers,134502.40435594457,113613.872827761,36,750,26,15,4700.511805090723,12622.57568823193,32252.976249108146,27829.433137733336,-0.16000313983062664,-0.012695598123295015,-0.0447709285856428
2022-07,East,Smartwatches,164425.01379538013,53174.74083164838,53,325,18,5,9778.245832704491,7980.660497140408,47783.21149877883,69474.76510907122,2.233834631172905,-0.49608630334053416,3.5000272205537364
2023-04,West,Speakers,105061.24261175518,36282.53402229585,52,694,14,18,2554.9853472452296,16729.76128563618,13970.6206065508,68696.98608822198,0.9287921969751352,-0.708706058661241,0.9764465359745045
2017-04,South,Smartwatches,131785.8762091428,138407.6160604058,58,509,15,7,2854.8624091154893,15229.231254256165,38050.83299891726,19903.560770916964,-0.020196874247785268,0.21822813196617452,-0.2848017898025329
2019-09,South,Smartwatches,127454.94778228052,143478.7398458501,82,637,39,3,7087.13543368585,6458.097521566448,26022.174578494865,61104.8392996183,-0.0328633731583583,0.03663905159114278,2.070045606558227
2016-08,West,Headphones,64215.633738802935,117231.87559577666,52,739,27,16,1395.8038814577362,14245.058094360642,40038.93830256678,41558.718338725885,-0.3887790383737768,2.23108290958225,-0.39504306221883756
2020-06,South,Smartphones,98238.23963360734,116904.69872351388,12,834,12,17,8386.175453607802,19754.00216169205,44708.94179193909,70795.4511561601,-0.22923165131714907,-0.1852123955847862,0.1585899245888751
2022-03,West,Smartwatches,52915.273277345295,62417.64965929314,38,438,25,2,2791.2803728056297,12922.086890753868,12148.971390357548,29179.231739929004,-0.175975222909453,-0.46757100539350427,-0.29787941239904014
2013-09,East,Tablets,66605.85332097663,95093.00506581996,94,655,41,16,5783.987476803509,9281.733179095972,47418.94174628195,16168.168887266987,-0.5949165410813664,0.7883115851356026,-0.7672799776741392
2010-06,West,Speakers,171778.73343646666,149068.759644553,44,695,32,1,3238.8684484701685,7282.02878271191,12726.247701810124,66034.78808953817,2.2462977661689707,1.388246921475658,1.26307493898737
2012-09,South,Headphones,174412.02458724784,132737.23176840233,57,636,35,14,6929.937433989101,19844.63373968347,40135.93490000304,70785.08180479523,0.7753985132239831,0.13543110942301184,-0.00014646917556870864
2019-01,East,Speakers,170291.94800676045,66527.3223062396,83,319,32,16,6284.94483015024,13457.237734954037,12762.790334396388,68835.77963319255,1.5567114527625043,-0.30039730829631706,3.257487666856523
2014-07,East,Tablets,159022.7961428355,66125.50388374685,96,392,46,9,9517.95760368856,10620.47600538709,44467.286673623246,33050.973246600726,-0.0661754827273312,-0.006039900728953107,-0.5198576463763391
2016-07,North,Tablets,168996.92695998526,88029.2749377671,48,303,31,17,5010.406800193516,8214.728001865822,18199.258991668,12160.570580332993,0.24703450672335037,-0.03363293505545606,-0.5907400500466995
2011-02,North,Smartwatches,150647.35119042775,78551.83994013414,98,979,44,8,8873.91066451858,19252.9882438644,27362.81324816588,19773.08709819728,-0.10857934578835438,-0.10766230897997386,0.6259999452801854
2022-02,South,Tablets,150475.00082244328,74538.36555362096,33,804,25,9,6182.396528695761,14405.430627959264,47304.83627080672,74355.82098772998,-0.13724411388178293,-0.43845170973827274,0.050444798422099923
2014-07,West,Smartphones,150104.2696237712,105236.6290567324,29,613,13,2,9230.163869700522,5865.00727200241,41682.69314914368,35484.84421314737,-0.12617664235318105,-0.294039681368089,-0.4626340866721248
2020-02,West,Tablets,127106.41845173064,31379.096356024507,24,301,33,13,3626.3985739117634,5891.6989716582575,41431.00992289343,71614.58301046629,-0.15321250507852646,-0.7018234369792647,1.0181738034496601
2020-05,South,Smartwatches,104502.08501972666,121600.75632399322,94,965,19,1,5947.84943146257,19091.53876559668,40533.20268674167,78656.91970958601,-0.3055186280208997,0.631384796551741,0.05784481517009654
2013-07,East,Speakers,159529.28992423322,118806.3596010942,85,131,37,7,4510.266774109952,15651.453975561211,32777.40359452856,37699.96181846375,0.003185038835204379,0.7966798379330899,0.14066117016209723
2012-08,South,Tablets,94796.90203801123,129639.08167136415,27,188,41,18,1593.0758570887924,6551.453992193796,48057.20181485358,64351.223193768,-0.09287071143014414,0.06610423808511201,-0.18187460898083663
2010-07,South,Headphones,131435.31972164288,130974.0807968176,69,301,40,5,6168.392224541727,14356.381145556828,43265.42906992687,21838.012019966623,0.3864938293968778,0.010297813809246659,-0.6606434044896058
2017-04,East,Headphones,115003.3430326822,97967.96337125622,96,789,32,7,8148.055605268711,11291.47226962409,27611.52389160012,36862.4148936573,-0.2791082873414541,-0.1753979862677827,-0.02221612130111661
2023-03,West,Headphones,91493.34156405515,123608.87227479488,50,804,14,12,6005.832649219904,16830.541686605775,39702.237823016,59362.775313164304,-0.2801831514212616,2.93921070486987,-0.1710797882536217
2020-01,South,Speakers,196203.4880678695,89087.4150576623,78,771,27,17,3514.0794774006395,9105.691375380891,49924.29895482553,24497.725438888087,0.49277597896360215,-0.31980881625071156,0.12179283611024982
2010-06,West,Laptops,88812.74678027292,144183.58037019605,99,392,32,5,3374.461330159625,10742.702764001406,44840.018677171065,32385.715316727583,-0.029298249883086047,0.16645009145995227,-0.4544440493915769
2018-01,South,Headphones,96393.9595584545,52883.82357449217,84,815,38,12,3140.5468684370894,7510.869956463734,10048.91965553301,49467.91611909723,-0.5087041494129274,-0.40638278099928216,1.0192860860694868
2021-03,East,Headphones,74238.12526371024,139874.05104886793,20,852,9,19,9816.684655994286,8787.351893755706,39515.44729665143,58384.81688970538,-0.3544698501276359,0.42775297388602196,0.583857624578777
2022-04,East,Laptops,173447.09379714358,61023.643352126775,65,214,22,13,4592.975871054969,7837.292818199928,45915.26658350493,34981.520081027746,1.3363614474506345,-0.5637243441901394,-0.40084559745881787
2018-02,North,Speakers,137988.41008317342,42326.80484242224,27,821,10,16,3851.827872785536,5364.500932487982,23110.10421578203,36376.28295731207,-0.08403029331231071,-0.46116087319303645,0.8396865788665093
2013-08,East,Headphones,141955.88847085787,82692.53368883609,21,321,46,19,4766.212681707166,5692.492329858828,49099.67424112134,17690.774916947896,-0.18156087044684932,0.3550900789661573,-0.4942822702966958
2010-06,North,Smartwatches,173084.21176986466,103790.06908992711,25,281,27,10,2042.1813386483584,17534.36467895905,26051.97462541108,78884.34463090125,0.2543387641435757,1.4521120712117401,1.168565290837242
2017-01,South,Speakers,101437.9487944819,57718.78478399427,36,870,32,12,2764.175754551483,17057.059559009598,26847.077157149208,52856.52908399298,0.05232681860079258,0.09142608992126999,0.06850122727501695
2011-04,West,Headphones,79045.01380703207,96695.54893731572,26,568,45,7,5580.11927611507,7110.8354121226885,16434.883710228336,47122.929584466096,-0.10998120570920644,-0.3293581093696887,0.45505291835028805
2023-11,East,Headphones,79760.80459908559,126947.20283214057,94,525,17,14,8189.624475661403,15018.428792766485,13863.783265634724,24794.72949832553,-0.43812965099042234,0.5351712805152453,0.40156265707569383
2015-09,East,Laptops,159892.97321933892,60850.195896446734,40,651,29,10,8887.840211033705,16184.664420384015,31463.82801108861,44162.12146593154,1.004655971351272,-0.5206653274833666,0.7811092260116792
2014-11,East,Smartwatches,142117.2731693671,99638.66950970436,44,941,11,8,8793.862908252497,5769.118098261068,34111.0207957211,41311.78093504664,-0.11117249052331624,0.6374420499691871,-0.06454265411782278
2014-01,South,Speakers,80950.83178731333,70717.51154316963,36,933,6,15,9502.757815814752,6328.152614022233,24675.860675656,28099.131784364145,-0.20196698819961778,0.2252079077517235,-0.46838863104854045
2018-09,North,Tablets,71759.80919606354,93572.21610365764,96,159,20,16,2131.9437140036757,13445.265433652085,34264.376207993,41239.214003099485,-0.585405228690203,-0.09844730884046704,-0.4772192860819572
2015-06,South,Smartphones,68103.09577429591,110030.28234899632,41,584,6,8,1368.7325590736236,10612.257406406168,25786.83410153821,24247.11694609415,-0.15871036441939224,0.5559128135020437,-0.13708661419971213
2014-05,West,Smartwatches,144169.79715545566,72050.70861793109,26,110,40,4,1951.580962445188,15490.868510307098,44727.399385599805,59715.759566848894,0.8238948949697054,-0.2548704732558166,0.267233597177158
2020-11,South,Tablets,50017.796736627504,149337.94589425606,20,731,6,17,6406.68027999206,13365.324966494984,48152.92577722984,73614.95949199873,-0.26555766418616067,0.35724404869363946,2.036029382613136
2023-01,West,Smartwatches,52747.90139053156,97653.02381155692,10,484,42,4,6005.07087198917,5465.324115589634,33741.62837547441,10181.22863439563,-0.6341265477841072,0.3553374517020953,-0.8295051639927943
2012-03,East,Tablets,108432.97034391428,128935.38709115265,91,509,14,11,7040.890567632813,15255.178172021277,43690.97932029049,48937.94968397853,-0.23701765502712568,0.2940295943895048,0.1846003386037096
2022-12,West,Tablets,153702.47964142438,117016.22674929492,58,141,18,13,4339.815763741557,8058.769947763677,44149.659948661545,61262.35235850857,1.9139070103178462,0.19828574868407123,5.017186585079099
2013-06,West,Smartwatches,154255.9064746106,132336.63764435373,50,801,31,6,4524.299253561759,9688.9976803049,38550.50761162628,73503.70597625972,0.0036006369869718835,0.13092552478112718,0.19981853693953
2012-08,North,Laptops,114517.74104115358,50856.11454462815,29,222,19,14,5910.175808724259,16045.839897057776,17680.07556744624,35089.44792192156,0.5958479032220669,-0.45650411348288844,-0.14912423114358386
2012-01,West,Smartwatches,153661.04099068546,56706.44516732052,80,800,25,7,1711.505020874569,16568.801009993174,16197.523285771304,73500.62766177501,-0.0038563546610322907,-0.571498519406882,-4.1879718088000395e-05
2019-03,West,Smartwatches,128164.4269370188,88489.34134683482,46,351,16,12,8198.84949522492,10187.218846582142,46779.36974332632,67788.68366964023,-0.16592764105517288,0.560481195492581,-0.07771286006453182
2022-06,South,Tablets,196539.7125195973,132279.4411782531,25,703,47,1,9305.699932879246,6338.407870245619,20602.45233542661,46765.02430464568,2.929395642005025,-0.11422753014215048,-0.3647347682134008
2023-12,East,Smartphones,74369.03207552496,53712.78976690305,48,583,37,10,4486.106806563518,16545.09257766159,19853.23389031898,27986.012047544657,-0.31414742361432635,-0.5834131266932169,-0.428132722595307
2018-07,South,Tablets,140100.09015584085,146527.8998528758,54,312,44,1,7656.151845360716,18053.152799881864,16645.149516448444,55697.15017424733,-0.28716650513126585,0.10771483873614351,0.19100013316392772
2020-03,South,Headphones,123685.81639265054,45312.27699781697,73,929,26,16,5939.5124824918985,19464.682167331503,31098.161907198788,28239.0917415958,-0.1171610506812083,-0.6907600733832011,-0.49298857027243925
2016-05,East,Smartwatches,79169.95169865416,51009.35342166096,56,813,42,7,3124.0773489554344,9767.403667209648,37079.89953935279,34419.259188107084,0.06455535979349114,-0.05033133369117804,0.2298736643732291
2020-06,East,Speakers,162498.5648212555,50068.05400392905,32,367,48,6,1610.1801085247778,6857.781278447383,37046.45879141797,42689.24338089644,1.0525282804235676,-0.018453466954399644,0.2402719985224695
2012-10,West,Smartwatches,91326.20298979928,100320.71436415437,41,766,22,18,3213.090196121489,19064.90950923484,20442.107986109004,44858.29809613619,-0.28742939696771064,0.13370393357259114,-0.3382627354921426
2019-04,West,Laptops,107256.47286403124,140104.9297915963,58,806,48,4,6444.155391799012,10996.485360289107,13791.416560139416,23240.294581882998,0.17443263108191753,0.3965702963699913,-0.4819176034704542
